Jobblue-collar,Jobstudent,Jobtechnician,Jobadmin.,Jobservices,Jobself-employed,Jobretired,Jobhousemaid,Jobentrepreneur,Jobunemployed,Maritalmarried,Maritaldivorced,Educationprimary,Educationsecondary,Communicationcellular,Outcomefailure,Outcomeother,Outcomesuccess,Default1,HHInsurance0,CarLoan1,Age,Balance,NoOfContacts,DaysPassed,PrevAttempts,CallDuration,CarInsurance_Target
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,44,-1,5,-1,0,194,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,44,267,2,-1,0,520,1
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,42,319,9,-1,0,17,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,30,330,5,-1,0,115,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,41,768,3,-1,0,229,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,178,3,-1,0,656,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,31,756,2,-1,0,355,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,55,1507,3,-1,0,114,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,62,272,1,286,2,146,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,22,691,1,-1,0,338,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,38,2470,1,230,1,131,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,44,1058,3,-1,0,188,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,38,3141,4,189,2,347,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,69,2473,3,-1,0,967,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,29,1934,1,-1,0,271,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,56,3450,1,181,2,507,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,53,459,1,-1,0,558,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,39,224,2,88,1,194,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,515,5,-1,0,296,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,31,1887,2,183,1,225,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31,425,2,-1,0,96,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,39,215,4,-1,0,1141,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,52,2091,2,-1,0,181,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,40,9366,3,-1,0,69,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,331,4,-1,0,170,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,373,1,79,4,78,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,290,1,-1,0,24,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,29,210,1,-1,0,140,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,36,23,11,-1,0,133,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,50,2717,1,-1,0,188,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,35,0,1,168,4,74,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,48,10655,3,-1,0,5,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,49,823,4,-1,0,780,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,47,243,1,246,4,220,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,33,217,1,339,3,198,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,35,167,2,-1,0,614,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31,1812,1,-1,0,461,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,54,433,5,-1,0,252,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,25,2311,2,-1,0,1105,1
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,52,230,2,-1,0,422,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,26575,1,-1,0,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,27,338,1,-1,0,535,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,5271,2,-1,0,119,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,33,315,3,-1,0,146,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,36,1227,5,341,3,775,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,38,336,3,-1,0,259,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,46,3434,1,-1,0,115,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,33,488,2,-1,0,332,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32,60,2,-1,0,136,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,37,255,2,183,10,562,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,39,1048,1,32,1,108,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,49,0,1,-1,0,95,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,54,10374,2,189,2,283,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,36,911,2,21,3,117,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,52,1453,21,-1,0,254,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,55,1241,7,154,5,48,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,81,949,2,280,1,188,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,47,-107,2,-1,0,236,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,35,39,2,-1,0,149,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24,388,2,-1,0,193,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,3698,1,-1,0,106,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,38,61,1,359,8,109,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,46,244,2,-1,0,139,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,1130,1,-1,0,1063,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,27,218,2,352,1,1462,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,47,223,2,-1,0,133,0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,51,605,14,-1,0,270,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,33,3512,1,183,2,251,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,42,583,3,-1,0,567,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,26,0,4,-1,0,130,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,54,0,5,192,8,464,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,5958,1,-1,0,215,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,42,2717,2,270,2,181,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,58,361,2,-1,0,503,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,55,3876,1,-1,0,54,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,45,-207,2,-1,0,878,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,25,1857,1,91,12,187,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,27,302,1,189,1,151,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,59,2,1,-1,0,935,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,38,4335,7,179,1,157,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,40,1293,3,-1,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,229,1,-1,0,345,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,32,6983,1,-1,0,255,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,42,2129,1,182,2,633,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,38,0,1,183,4,576,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,76,2991,1,183,1,344,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,53,3634,4,88,8,211,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,54,1076,1,-1,0,338,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,3889,2,-1,0,265,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,29,291,2,-1,0,405,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,58,195,1,-1,0,41,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,29,339,3,354,2,63,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,31,0,2,295,2,895,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,50,4108,2,-1,0,526,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,34,-1,6,355,1,1057,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,38,5774,4,359,5,406,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,-4,1,-1,0,178,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,36,1550,3,-1,0,17,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,60,759,2,-1,0,255,0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,52,618,2,102,2,352,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,228,4,-1,0,387,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,43,0,1,281,1,745,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30,-340,8,-1,0,156,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,49,1718,1,-1,0,211,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,4386,1,-1,0,43,0
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,31,6,4,-1,0,121,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,28,196,3,-1,0,423,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,38,1477,3,769,2,385,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31,3160,2,-1,0,688,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,28,781,1,-1,0,52,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26,1134,4,-1,0,464,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,46,1600,1,-1,0,1244,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,66,1948,1,91,4,216,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,56,363,1,-1,0,49,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,59,281,2,-1,0,430,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,25,1857,4,187,6,295,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,29,580,2,-1,0,1311,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,760,3,89,2,223,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,34,3301,2,227,4,485,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,47,-239,3,-1,0,973,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,53,618,2,-1,0,73,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,705,2,-1,0,112,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,35,146,2,-1,0,720,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,316,1,-1,0,156,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,61,1853,1,181,2,520,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,31,29,3,-1,0,240,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,41,-109,1,370,1,1038,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,39,2319,1,-1,0,84,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,34,197,3,-1,0,78,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,49,1946,1,95,1,192,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,35,145,2,-1,0,799,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,33,0,43,-1,0,16,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,43,481,2,-1,0,196,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,60,10925,3,185,1,270,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,39,3760,1,-1,0,262,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,30,7032,1,-1,0,102,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,33,685,1,96,2,105,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,46,1167,2,-1,0,1540,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,766,2,-1,0,457,1
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,48,332,1,-1,0,262,0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,37,2410,1,-1,0,315,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,38,2600,1,-1,0,67,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,30,1395,2,354,1,199,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48,1,1,-1,0,248,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,59,553,3,-1,0,1272,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,59,363,1,-1,0,400,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,59,2308,1,87,1,815,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,55,27624,1,-1,0,437,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,38,300,5,-1,0,125,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,19,329,1,190,2,169,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,51,0,6,-1,0,204,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32,1905,2,-1,0,709,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,39,5562,3,-1,0,149,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,80,5861,8,-1,0,92,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,42,2152,2,181,2,361,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,57,1316,2,182,5,221,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,54,4401,1,183,2,414,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,48,0,3,-1,0,430,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,62,383,1,-1,0,276,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,43,0,1,-1,0,1242,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,59,3062,2,-1,0,87,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,39,0,5,-1,0,1975,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,3576,1,-1,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,1388,3,-1,0,157,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,56,5,3,-1,0,122,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,52,2944,18,-1,0,22,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,35,623,2,-1,0,97,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,3168,30,-1,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27,107,3,-1,0,767,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,36,9002,1,-1,0,793,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,2007,2,-1,0,265,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,36,364,1,123,1,185,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,34,528,3,100,5,121,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,49,1264,3,-1,0,140,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,54,3076,2,-1,0,367,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,43,733,1,88,4,126,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,59,-182,1,-1,0,153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37,254,1,-1,0,120,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,32,714,1,-1,0,221,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,33,687,2,370,1,72,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,38,481,5,-1,0,114,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,35,898,1,-1,0,214,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,32,2974,1,4,1,227,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,33,7,-1,0,91,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,45,297,2,-1,0,210,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,46,101,1,364,5,422,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,59,5583,1,-1,0,720,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,36,0,6,-1,0,398,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,48,94,2,-1,0,87,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,27,202,1,-1,0,41,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,1463,1,-1,0,185,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,37,775,2,-1,0,150,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,29,184,3,-1,0,46,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,57,5313,1,-1,0,200,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,50,458,3,-1,0,184,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,34,748,1,-1,0,161,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,1231,2,-1,0,271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,682,3,-1,0,472,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33,89,3,-1,0,524,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,47,49,4,-1,0,250,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,48,1230,1,196,2,169,1
0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,51,10924,2,-1,0,106,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,39,239,2,-1,0,204,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,52,121,2,-1,0,241,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,32,150,2,-1,0,231,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,970,2,-1,0,55,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,32,2615,1,-1,0,853,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,53,1777,5,154,1,796,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,36,351,3,-1,0,88,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,80,1468,3,-1,0,330,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,43,3003,3,-1,0,358,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,31,147,1,181,2,469,1
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,40,1694,6,-1,0,473,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,29,459,3,189,19,279,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,34,2085,3,182,2,356,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,49,235,1,-1,0,626,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32,520,2,-1,0,443,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,26,1099,2,225,13,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35,3384,2,-1,0,372,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,31,0,1,-1,0,720,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,42,4216,2,-1,0,186,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,44,1367,3,146,1,1232,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41,1256,3,-1,0,147,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,64,2,-1,0,261,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,31,4328,4,165,14,203,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,45,248,2,-1,0,212,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,46,1375,3,-1,0,308,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,31,223,1,-1,0,297,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,55,2854,1,-1,0,312,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,30,874,2,-1,0,93,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,32,-262,24,-1,0,85,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,30,5,5,-1,0,829,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,34,442,1,164,2,69,0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,57,1303,4,-1,0,83,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,34,661,2,183,10,245,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,43074,6,-1,0,92,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,39,-17,1,-1,0,908,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,51,3025,1,352,1,476,1
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,39,266,2,-1,0,102,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32,-32,1,-1,0,145,0
